id	created_by_id	updated_by_id	created_at	updated_at	place_published	primary_language_id	first_year_of_issue	last_year_of_issue	translated_from_serial_id	publisher	name
7937	1	1	2015-03-11 17:11:04.946769	2015-03-11 17:11:04.946769							Bulletin de la Société des Sciences de Bucarest
7938	1	1	2015-03-11 17:11:04.976638	2015-03-11 17:11:04.976638							Bulletin de la Societe des Sciences et des Lettres de Lodz
7939	1	1	2015-03-11 17:11:04.99701	2015-03-11 17:11:04.99701							BULLETIN DE LA SOCIETE DES SCIENCES NATURELLES DE L'OUEST DE LA FRANCE
4794	1	1	2015-03-11 17:09:08.520141	2015-03-11 17:11:05.02324	Nantes	137	1891	1978		Société des sciences naturelles de l'Ouest de la France; [etc.]	Bulletin de la Société des Sciences Naturelles de l'Ouest de la France
7940	1	1	2015-03-11 17:11:05.033179	2015-03-11 17:11:05.033179							Bulletin de la Société des Sciences Naturelles de Maroc
7941	1	1	2015-03-11 17:11:05.051961	2015-03-11 17:11:05.051961	Nîmes						Bulletin de la Société des Sciences Naturelles de Nîmes et du Gard
7942	1	1	2015-03-11 17:11:05.105487	2015-03-11 17:11:05.105487							Bulletin de la Société d'étude des sciences naturelles de Reims
7943	1	1	2015-03-11 17:11:05.125683	2015-03-11 17:11:05.125683							Bulletin de la Société d'études scientifiques et archéologiques de Draguignan
7944	1	1	2015-03-11 17:11:05.144268	2015-03-11 17:11:05.144268							Bulletin de la Société d'histoire naturelle de la Moselle
7945	1	1	2015-03-11 17:11:05.16324	2015-03-11 17:11:05.16324							Bulletin de la Societe d'Histoire Naturelle de l'Afrique du Nord
7946	1	1	2015-03-11 17:11:05.182021	2015-03-11 17:11:05.182021							Bulletin de la Société d'histoire naturelle de l'Afrique du nord
4770	1	1	2015-03-11 17:09:07.979496	2015-03-11 17:11:05.215856	Alger; [etc.]		1909				Bulletin de la Société d'Histoire Naturelle de l'Afrique du Nord
7947	1	1	2015-03-11 17:11:05.225763	2015-03-11 17:11:05.225763							Bulletin de la Société d'histoire naturelle de Metz
7948	1	1	2015-03-11 17:11:05.245091	2015-03-11 17:11:05.245091							Bulletin de la Société d'histoire naturelle de Toulouse
7949	1	1	2015-03-11 17:11:05.263675	2015-03-11 17:11:05.263675							Bulletin de la Société d'histoire naturelle et d'ethnographie de Colmar
7950	1	1	2015-03-11 17:11:05.277368	2015-03-11 17:11:05.277368							Bulletin de la Societe Entomologique Belgique
7951	1	1	2015-03-11 17:11:05.296265	2015-03-11 17:11:05.296265							Bulletin de la Société entomologique d' Egypte
7952	1	1	2015-03-11 17:11:05.315334	2015-03-11 17:11:05.315334							Bulletin de la Société Entomologique d’Egypte
7953	1	1	2015-03-11 17:11:05.329479	2015-03-11 17:11:05.329479							Bulletin de la Societe Entomologique de France
7954	1	1	2015-03-11 17:11:05.362849	2015-03-11 17:11:05.362849							Bulletin de la Societe entomologique de France
4762	1	1	2015-03-11 17:09:07.800383	2015-03-11 17:11:05.386978	Paris	137	1896			La Société	Bulletin de la Société Entomologique de France
7955	1	1	2015-03-11 17:11:05.426458	2015-03-11 17:11:05.426458							Bulletin de la Société Entomologique de Mulhouse
7956	1	1	2015-03-11 17:11:05.44045	2015-03-11 17:11:05.44045							Bulletin de la Societe Entomologique d'Egypte
7957	1	1	2015-03-11 17:11:05.468542	2015-03-11 17:11:05.468542	Le Caire		1955	0		La Société	Bulletin de la Société entomologique d'Egypte
7958	1	1	2015-03-11 17:11:05.490567	2015-03-11 17:11:05.490567							Bulletin de la Société entomologique d'Égypte
7959	1	1	2015-03-11 17:11:05.509706	2015-03-11 17:11:05.509706							BULLETIN DE LA SOCIETE ENTOMOLOGIQUE DU NORD DE LA FRANCE
7960	1	1	2015-03-11 17:11:05.525045	2015-03-11 17:11:05.525045							Bulletin de la Societe entomologique Française
7961	1	1	2015-03-11 17:11:05.54107	2015-03-11 17:11:05.54107							Bulletin de la Société entomologique Française
7962	1	1	2015-03-11 17:11:05.55479	2015-03-11 17:11:05.55479							Bulletin de la Société Fouad 1er d’Entomologie
7963	1	1	2015-03-11 17:11:05.598213	2015-03-11 17:11:05.598213	Fribourg		1949	0		Editions Universitaires Fribourg Suisse	Bulletin de la Société fribourgeoise des Sciences naturelles
7964	1	1	2015-03-11 17:11:05.623619	2015-03-11 17:11:05.623619							Bulletin de la Société Geologique de France
7965	1	1	2015-03-11 17:11:05.664645	2015-03-11 17:11:05.664645							Bulletin de la Société imperiale des Naturalistes
7966	1	1	2015-03-11 17:11:05.73453	2015-03-11 17:11:05.73453							Bulletin de la Societe Linneene de Bordeaux
2021	1	1	2015-03-11 17:08:05.643115	2015-03-11 17:11:05.757343	Bordeaux						Bulletin de la Societe Linneenne de Bordeaux
7967	1	1	2015-03-11 17:11:05.795526	2015-03-11 17:11:05.795526							Bulletin de la Société linnéenne de Bordeaux
7968	1	1	2015-03-11 17:11:05.814307	2015-03-11 17:11:05.814307							Bulletin de la Société Linnéenne de Bordeaux,
7969	1	1	2015-03-11 17:11:05.833927	2015-03-11 17:11:05.833927							Bulletin de la Société Linnéenne de Lyon
7970	1	1	2015-03-11 17:11:05.848062	2015-03-11 17:11:05.848062							Bulletin de la Société Linnéenne de Lyon, 42nd année
7971	1	1	2015-03-11 17:11:05.861887	2015-03-11 17:11:05.861887							Bulletin de la Société Linnéenne de Lyon, 42nd année, Numéro spécial du 150th anniversaire, Décember 1973
7972	1	1	2015-03-11 17:11:05.887025	2015-03-11 17:11:05.887025							BULLETIN DE LA SOCIETE LINNEENNE DE PROVENCE
7973	1	1	2015-03-11 17:11:05.901207	2015-03-11 17:11:05.901207	Neuchatel, Switz.		1898	0		Centrale S.A	Bulletin de la Société neuchâteloise des Sciences naturelles
7974	1	1	2015-03-11 17:11:05.928614	2015-03-11 17:11:05.928614	Paris						Bulletin de la Société Philomathique
7975	1	1	2015-03-11 17:11:05.948417	2015-03-11 17:11:05.948417							Bulletin de la Societe Royale Belge d Entomologie
7976	1	1	2015-03-11 17:11:05.962665	2015-03-11 17:11:05.962665	Bruxelles		1999	0		La Société	Bulletin de la Société royale belge d'Entomologie
7977	1	1	2015-03-11 17:11:05.988273	2015-03-11 17:11:05.988273							BULLETIN DE LA SOCIETE ROYALE DES SCIENCES DE LIEGE
7978	1	1	2015-03-11 17:11:06.002819	2015-03-11 17:11:06.002819							Bulletin de la Société Royale des Sciences Naturelles de Laos
7979	1	1	2015-03-11 17:11:06.032246	2015-03-11 17:11:06.032246							Bulletin de la Société scientifique d'Arcachon
7980	1	1	2015-03-11 17:11:06.046457	2015-03-11 17:11:06.046457	Rennes						Bulletin de la Société scientifique de Bretagne
7981	1	1	2015-03-11 17:11:06.066232	2015-03-11 17:11:06.066232	Digne						Bulletin de la Société scientifique et littéraire des Basses-Alpes
7982	1	1	2015-03-11 17:11:06.091354	2015-03-11 17:11:06.091354							Bulletin de la Société Vaudoise des sciences naturelles
7983	1	1	2015-03-11 17:11:06.110981	2015-03-11 17:11:06.110981							Bulletin de la Société vaudoise des Sciences naturelles
7984	1	1	2015-03-11 17:11:06.125791	2015-03-11 17:11:06.125791							Bulletin de la Societe zoologique de France
7985	1	1	2015-03-11 17:11:06.162075	2015-03-11 17:11:06.184989	Paris		1876			La Socité	Bulletin de la Société zoologique de France
7986	1	1	2015-03-11 17:11:06.195364	2015-03-11 17:11:06.195364	Paris						Bulletin de la Société Zoologique de France / Supplément
7987	1	1	2015-03-11 17:11:06.214531	2015-03-11 17:11:06.214531							Bulletin de l'Académie de Sciences de URSS
7988	1	1	2015-03-11 17:11:06.22841	2015-03-11 17:11:06.22841							Bulletin de l'Académie de Sciences de URSS, Leningrad
7989	1	1	2015-03-11 17:11:06.262837	2015-03-11 17:11:06.262837							Bulletin de l'Académie des sciences de Russie
7990	1	1	2015-03-11 17:11:06.281549	2015-03-11 17:11:06.281549							Bulletin de l'Académie des Sciences de Russie
7991	1	1	2015-03-11 17:11:06.296652	2015-03-11 17:11:06.296652							Bulletin de l'Académie malgache, Nouvelle Série
7992	1	1	2015-03-11 17:11:06.31142	2015-03-11 17:11:06.31142							Bulletin de l'Academie Polonaise des Sciences, Serie des Sciences Biologiques
7993	1	1	2015-03-11 17:11:06.329902	2015-03-11 17:11:06.329902	Warsaw						Bulletin de l'Academie Polonaise des Sciences, Serie des Sciences Biologiques. Cl. 2
7994	1	1	2015-03-11 17:11:06.350485	2015-03-11 17:11:06.350485							Bulletin de l'Association des Naturalistes de la Vallee du Loing et du Massif de Fontainebleau
7995	1	1	2015-03-11 17:11:06.447476	2015-03-11 17:11:06.447476							BULLETIN DE L'ASSOCIATION DES NATURALISTES DE LA VALLEE DU LOING ET DU MASSIF DE FONTAINEBLEAU
7996	1	1	2015-03-11 17:11:06.47371	2015-03-11 17:11:06.47371							Bulletin de le Societe des amis des sciences naturelles de Rouen
7997	1	1	2015-03-11 17:11:06.493141	2015-03-11 17:11:06.493141							Bulletin de l'I. F. A. N.
7998	1	1	2015-03-11 17:11:06.507856	2015-03-11 17:11:06.507856							Bulletin de liaison de la Société de Biospéologie
7999	1	1	2015-03-11 17:11:06.522106	2015-03-11 17:11:06.522106	Sofia						Bulletin de l'Institut de Zoologie et Musée
8000	1	1	2015-03-11 17:11:06.54167	2015-03-11 17:11:06.54167	Sofia						Bulletin de l'Institut Fondamental d'Afrique Noire (IFAN). Série A: Sciences Naturelles
8001	1	1	2015-03-11 17:11:06.561194	2015-03-11 17:11:06.561194							Bulletin de l'Institut Fondamental d'Afrique Noire (Science Naturelles)
8002	1	1	2015-03-11 17:11:06.575988	2015-03-11 17:11:06.575988							Bulletin de l'Institut fondamental d'Afrique Noire.
8183	1	1	2015-03-11 17:11:11.261883	2015-03-11 17:11:11.261883							Butl. Inst. catal. Hist nat.
8003	1	1	2015-03-11 17:11:06.622155	2015-03-11 17:11:06.622155							Bulletin de l'Institut français d'Afrique noire, Dakar (A)
8004	1	1	2015-03-11 17:11:06.658151	2015-03-11 17:11:06.658151							Bulletin de l'Institut Royal des Sciences naturelles de Belgique
8005	1	1	2015-03-11 17:11:06.673095	2015-03-11 17:11:06.673095	Rabat						Bulletin de l'Institut Scientifique Section Sciences de la Vie
8006	1	1	2015-03-11 17:11:06.688251	2015-03-11 17:11:06.688251							Bulletin de l'Institut scientifique, Rabat
8007	1	1	2015-03-11 17:11:06.718344	2015-03-11 17:11:06.718344							Bulletin de l'Institut zoologique de l'Académie des sciences de Bulgarie
8008	1	1	2015-03-11 17:11:06.738117	2015-03-11 17:11:06.738117							Bulletin de l'Institute Botanique de Buitenzorg
8009	1	1	2015-03-11 17:11:06.759997	2015-03-11 17:11:06.759997							Bulletin de l'Office National Anti-Acridien
8010	1	1	2015-03-11 17:11:06.780465	2015-03-11 17:11:06.780465							Bulletin de l'Université d'état de la R.S.S. d'Arménie
8011	1	1	2015-03-11 17:11:06.809923	2015-03-11 17:11:06.809923							Bulletin d'Ecologie
8012	1	1	2015-03-11 17:11:06.824674	2015-03-11 17:11:06.824674							Bulletin des Sciences de la Société philomathique de Paris
8013	1	1	2015-03-11 17:11:06.838179	2015-03-11 17:11:06.838179							Bulletin du Cercle zoologique Congolais
8014	1	1	2015-03-11 17:11:06.851824	2015-03-11 17:11:06.851824							Bulletin du Institute royal des Sciences naturelles Belgique
8015	1	1	2015-03-11 17:11:06.866696	2015-03-11 17:11:06.866696							Bulletin du Musée royal d'histoire naturelle de Belgique
8016	1	1	2015-03-11 17:11:06.885254	2015-03-11 17:11:06.885254							Bulletin du Musée royal d'Histoire naturelle de Belgique
8017	1	1	2015-03-11 17:11:06.899742	2015-03-11 17:11:06.899742	Paris						Bulletin du Muséum d’histoire naturelle
8018	1	1	2015-03-11 17:11:06.919712	2015-03-11 17:11:06.919712							Bulletin du Muséum d'Histoire naturelle, Marseille
8019	1	1	2015-03-11 17:11:06.934628	2015-03-11 17:11:06.934628	Paris						Bulletin du Museum National d’Histoire Naturelle
8020	1	1	2015-03-11 17:11:06.966494	2015-03-11 17:11:06.966494							Bulletin du Museum National D’Histoire Naturelle Section A Zoologie Biologie et Ecologie Animales
2888	1	1	2015-03-11 17:08:19.707963	2015-03-11 17:11:07.002615	Paris		1907	1970		Impr. nationale	Bulletin du Muséum National d'Histoire Naturelle, Paris, 4e Serie,10 sec. A
8021	1	1	2015-03-11 17:11:07.012502	2015-03-11 17:11:07.012502							Bulletin du Muséum national d'Histoire naturelle Paris
8022	1	1	2015-03-11 17:11:07.026664	2015-03-11 17:11:07.026664							Bulletin du Muséum national d'Histoire naturelle Paris (Zoologie 3e serie)
8023	1	1	2015-03-11 17:11:07.045604	2015-03-11 17:11:07.045604							Bulletin du Muséum national d'Histoire naturelle, Paris
8024	1	1	2015-03-11 17:11:07.064944	2015-03-11 17:11:07.064944							Bulletin du Muséum national d'Histoire naturelle, Paris, 4e Série (A)
8025	1	1	2015-03-11 17:11:07.079394	2015-03-11 17:11:07.079394							Bulletin du Muséum National d'Histoire Naturelle. Section A Zoologie, Biologie et Ecologie Animales
8026	1	1	2015-03-11 17:11:07.099568	2015-03-11 17:11:07.099568	Paris						Bulletin du Museum National d'Historie Naturelle
8027	1	1	2015-03-11 17:11:07.118985	2015-03-11 17:11:07.118985							Bulletin et Annales de la Société entomologique de Belgique
8028	1	1	2015-03-11 17:11:07.134203	2015-03-11 17:11:07.134203							Bulletin et Annales de la Societe royale belge d'Entomologie
4061	1	1	2015-03-11 17:08:49.235255	2015-03-11 17:11:07.176131	Bruxelles		1972	1998		Société royale belge d'entomologie	Bulletin et Annales de la Société Royale Belge d'Entomologie
8029	1	1	2015-03-11 17:11:07.186579	2015-03-11 17:11:07.186579							Bulletin et Annales de la Société royale d'Entomologie de Belgique
8030	1	1	2015-03-11 17:11:07.201632	2015-03-11 17:11:07.201632							Bulletin et Annales de la Société royale entomologique de Belgique
8031	1	1	2015-03-11 17:11:07.216672	2015-03-11 17:11:07.216672							Bulletin et Annales de la Sociététe royale belge d'Entomologie
8032	1	1	2015-03-11 17:11:07.231011	2015-03-11 17:11:07.231011							Bulletin from the laboratories of natural history of the State University of Iowa
8033	1	1	2015-03-11 17:11:07.250405	2015-03-11 17:11:07.250405							Bulletin Inst r Sci nat Belge
8034	1	1	2015-03-11 17:11:07.265343	2015-03-11 17:11:07.265343							Bulletin internatinal de l’Academie des Sciences de Cracovie (= Anzeiger der Akademie der Wissenschaften in Krakau)
8035	1	1	2015-03-11 17:11:07.285034	2015-03-11 17:11:07.285034							Bulletin International de l'Academie des Sciences de Bohême (Science, Mathematics, Nature)
8036	1	1	2015-03-11 17:11:07.31006	2015-03-11 17:11:07.31006	Cracovie						Bulletin international de l'Académie des Sciences de Cracovie Cracovie
8037	1	1	2015-03-11 17:11:07.325448	2015-03-11 17:11:07.325448	Cracovie						Bulletin l'Académie Polonaise des Sciences, Classe II
8038	1	1	2015-03-11 17:11:07.348614	2015-03-11 17:11:07.348614							BULLETIN MENSUEL DE LA SOCIETE LINNEENNE DE LYON
8039	1	1	2015-03-11 17:11:07.363065	2015-03-11 17:11:07.363065							Bulletin mensuel de la Société linnéenne de Lyon
8040	1	1	2015-03-11 17:11:07.381748	2015-03-11 17:11:07.381748	Tiflis						Bulletin Museum Caucase
8041	1	1	2015-03-11 17:11:07.401813	2015-03-11 17:11:07.401813							Bulletin OEPP / EPPO Bulletin
8042	1	1	2015-03-11 17:11:07.420808	2015-03-11 17:11:07.420808							Bulletin OEPP/EPPO
8043	1	1	2015-03-11 17:11:07.435039	2015-03-11 17:11:07.435039							Bulletin of Academia of Science Materials and Naturalist Series B. Science Naturalist
8044	1	1	2015-03-11 17:11:07.455155	2015-03-11 17:11:07.455155	Niihama City, Ehime Prefecture					Ehime Prefectural Science Museum	Bulletin of Ehime Prefectural Science Museum
4694	1	1	2015-03-11 17:09:05.694851	2015-03-11 17:11:07.51365	London	123	1910			CABI Pub.; [etc.]	Bulletin of Entomological Research
8045	1	1	2015-03-11 17:11:07.534049	2015-03-11 17:11:07.534049							Bulletin of Entomology. Entomological Society of India
8046	1	1	2015-03-11 17:11:07.548046	2015-03-11 17:11:07.548046							Bulletin of Grain Technology
8047	1	1	2015-03-11 17:11:07.561665	2015-03-11 17:11:07.561665							Bulletin of Hong Kong Entomological Society
8048	1	1	2015-03-11 17:11:07.576004	2015-03-11 17:11:07.576004	Bologna		2002	0		Dept. of Agroenvironmental Sciences and Technologies, Alma Mater Studiorum, University of Bologna	Bulletin of Insectology
8049	1	1	2015-03-11 17:11:07.596633	2015-03-11 17:11:07.596633							Bulletin of Kogakkan University
8050	1	1	2015-03-11 17:11:07.610727	2015-03-11 17:11:07.610727							Bulletin of Louisiana University (New Series)
8051	1	1	2015-03-11 17:11:07.650815	2015-03-11 17:11:07.650815	Leningrad						Bulletin of Plant Protection
8052	1	1	2015-03-11 17:11:07.670219	2015-03-11 17:11:07.670219							Bulletin of Plant Protection Entomolgy
8053	1	1	2015-03-11 17:11:07.684299	2015-03-11 17:11:07.684299							Bulletin of Plant Protection. Entomolgy
8054	1	1	2015-03-11 17:11:07.69862	2015-03-11 17:11:07.69862							Bulletin of Sugadaira Montane Research Center of the University of Tsukuba
8055	1	1	2015-03-11 17:11:07.716982	2015-03-11 17:11:07.716982							Bulletin of Takarazuka Insectarium
8056	1	1	2015-03-11 17:11:07.73127	2015-03-11 17:11:07.73127							Bulletin of the Academy of Sciences of the U.S.S.R.
8057	1	1	2015-03-11 17:11:07.745583	2015-03-11 17:11:07.745583	Fort Collins						Bulletin of the Agricultural Experiment Station of the Colorado Agricultural College
8058	1	1	2015-03-11 17:11:07.760952	2015-03-11 17:11:07.760952							Bulletin of the Amateur Entomologist’s Society
8059	1	1	2015-03-11 17:11:07.790779	2015-03-11 17:11:07.790779							BULLETIN OF THE AMATEUR ENTOMOLOGISTS' SOCIETY
8060	1	1	2015-03-11 17:11:07.80485	2015-03-11 17:11:07.80485							Bulletin of the Amateur Entomologists’ Society
8061	1	1	2015-03-11 17:11:07.909091	2015-03-11 17:11:07.909091							Bulletin of the American Natural History Museum
8062	1	1	2015-03-11 17:11:07.92815	2015-03-11 17:11:07.92815							Bulletin of the Association for Mexican Cave Studies
8063	1	1	2015-03-11 17:11:07.963608	2015-03-11 17:11:07.963608							Bulletin of the Azerbaijan Affiliation of the Academy of Sciences of the USSR
8064	1	1	2015-03-11 17:11:08.025952	2015-03-11 17:11:08.025952	Honolulu						Bulletin of the Bernice Pauahi Bishop Museum
8065	1	1	2015-03-11 17:11:08.067386	2015-03-11 17:11:08.067386							Bulletin of the Bishop Museum
8066	1	1	2015-03-11 17:11:08.081586	2015-03-11 17:11:08.081586							Bulletin of the British Museum (Natural History)
8067	1	1	2015-03-11 17:11:08.096316	2015-03-11 17:11:08.096316							Bulletin of the British Museum (Natural History) - Entomology - Supplements
8068	1	1	2015-03-11 17:11:08.114452	2015-03-11 17:11:08.114452							Bulletin of the British Museum (Natural History) - Entomology Series
8069	1	1	2015-03-11 17:11:08.133485	2015-03-11 17:11:08.133485							Bulletin of the British Museum (Natural History) Entomology
8070	1	1	2015-03-11 17:11:08.166426	2015-03-11 17:11:08.166426							Bulletin of the British Museum (Natural History) Entomology Supplement
8071	1	1	2015-03-11 17:11:08.181037	2015-03-11 17:11:08.181037							Bulletin of the British Museum (Natural History) Geology
8072	1	1	2015-03-11 17:11:08.210066	2015-03-11 17:11:08.210066	London						Bulletin of the British Museum (Natural History), Entomology
8073	1	1	2015-03-11 17:11:08.229142	2015-03-11 17:11:08.229142	London					British Museum (Natural History)	Bulletin of the British Museum (Natural History). Entomology Series
8074	1	1	2015-03-11 17:11:08.24777	2015-03-11 17:11:08.24777							Bulletin of the British Museum of Natural History (Entomology)
8075	1	1	2015-03-11 17:11:08.261515	2015-03-11 17:11:08.261515							Bulletin of the British Museum of natural History (Geology Series)
8076	1	1	2015-03-11 17:11:08.279923	2015-03-11 17:11:08.279923	London					British Musem (Natural History)	Bulletin of the British Museum of Natural HIstory (Geology)
8077	1	1	2015-03-11 17:11:08.321136	2015-03-11 17:11:08.321136							Bulletin of the Brooklyn Entomological Society, New Series
8078	1	1	2015-03-11 17:11:08.340295	2015-03-11 17:11:08.340295							Bulletin of the Brooklyn Institute
8079	1	1	2015-03-11 17:11:08.596522	2015-03-11 17:11:08.596522							Bulletin of the Brooklyn Institute of Arts and Sciences
8080	1	1	2015-03-11 17:11:08.627579	2015-03-11 17:11:08.627579							Bulletin of the California Department of Agriculture
8081	1	1	2015-03-11 17:11:08.729052	2015-03-11 17:11:08.729052							Bulletin of the College of Agriculture of Tokyo Imperial University
8082	1	1	2015-03-11 17:11:08.743737	2015-03-11 17:11:08.743737							Bulletin of the Colorado Agricultural Experiment Station
8083	1	1	2015-03-11 17:11:08.779276	2015-03-11 17:11:08.779276							Bulletin of the Colorado State University Agricultural Experiment Station
8084	1	1	2015-03-11 17:11:08.794554	2015-03-11 17:11:08.794554							Bulletin of the Connecticut Agricultural Experiment Station
8085	1	1	2015-03-11 17:11:08.813612	2015-03-11 17:11:08.813612							Bulletin of the Connecticut Geological and Natural History Survey
8086	1	1	2015-03-11 17:11:08.827948	2015-03-11 17:11:08.827948							Bulletin of the Connecticut State Geological and Natural History Survey
8087	1	1	2015-03-11 17:11:08.842656	2015-03-11 17:11:08.842656	Fiji						Bulletin of the Department of Agriculture
8088	1	1	2015-03-11 17:11:08.858057	2015-03-11 17:11:08.858057							Bulletin of the Department of Agriculture of South Africa
8089	1	1	2015-03-11 17:11:08.889206	2015-03-11 17:11:08.889206							Bulletin of the Entomological Society Nigeria
3731	1	1	2015-03-11 17:08:40.302398	2015-03-11 17:11:08.917099	Washington, D. C.	123	1955	1989		The Society	Bulletin of the Entomological Society of America
8090	1	1	2015-03-11 17:11:08.951983	2015-03-11 17:11:08.951983							Bulletin of the Entomological Society of Egypt (A.R.E.)
8091	1	1	2015-03-11 17:11:08.966302	2015-03-11 17:11:08.966302							Bulletin of the Entomological Society of Malta
8092	1	1	2015-03-11 17:11:08.980693	2015-03-11 17:11:08.980693							Bulletin of the Entomological Society of New Zealand.
8093	1	1	2015-03-11 17:11:09.000209	2015-03-11 17:11:09.000209							Bulletin of the Entomological Society of Nigeria
8094	1	1	2015-03-11 17:11:09.014438	2015-03-11 17:11:09.014438						Hirosaki University	Bulletin of the Faculty of Agriculture
8095	1	1	2015-03-11 17:11:09.033704	2015-03-11 17:11:09.033704							Bulletin of the Faculty of Agriculture, Mie University
8096	1	1	2015-03-11 17:11:09.05319	2015-03-11 17:11:09.05319							Bulletin of the Faculty of Literature, Kogakkan University
8097	1	1	2015-03-11 17:11:09.06855	2015-03-11 17:11:09.06855							Bulletin of the Faculty of Science Assiut University E Zoology
8098	1	1	2015-03-11 17:11:09.088849	2015-03-11 17:11:09.088849							Bulletin of the Florida Museum of Natural History
8099	1	1	2015-03-11 17:11:09.108291	2015-03-11 17:11:09.108291							Bulletin of the Florida State Museum, Biological Sciences
8100	1	1	2015-03-11 17:11:09.122983	2015-03-11 17:11:09.122983							Bulletin of the Geological and Natural History Survey of Minnesota
8101	1	1	2015-03-11 17:11:09.137258	2015-03-11 17:11:09.137258							Bulletin of the Government Forest Expereriment Station
8102	1	1	2015-03-11 17:11:09.151128	2015-03-11 17:11:09.151128							Bulletin of the Hokkaido Forestry Experiment Station
8103	1	1	2015-03-11 17:11:09.165077	2015-03-11 17:11:09.165077							Bulletin of the Hoshizaki Green Foundation
8104	1	1	2015-03-11 17:11:09.217484	2015-03-11 17:11:09.217484	Urbana, Ill						Bulletin of the Illinois State Natural History Survey Urbana, Ill
8105	1	1	2015-03-11 17:11:09.237042	2015-03-11 17:11:09.237042							Bulletin of the Institute of applied Zoology and Phytopathology of Leningrad
8106	1	1	2015-03-11 17:11:09.268113	2015-03-11 17:11:09.268113							Bulletin of the Iowa Agricultural Experiment Station
8107	1	1	2015-03-11 17:11:09.28166	2015-03-11 17:11:09.28166							Bulletin of the Japan Entomological Academy
8108	1	1	2015-03-11 17:11:09.296145	2015-03-11 17:11:09.296145	Tokyo						Bulletin of the Japanese Society of Scientific Fisheries
8109	1	1	2015-03-11 17:11:09.315129	2015-03-11 17:11:09.315129	Tokyo						BULLETIN OF THE KENT FIELD CLUB
8110	1	1	2015-03-11 17:11:09.330215	2015-03-11 17:11:09.330215							Bulletin of the Leningrad Institute for Controlling Farm and Forest Pests
8111	1	1	2015-03-11 17:11:09.349991	2015-03-11 17:11:09.349991							Bulletin of the Liverpool Museum (Special Bulletin)
8112	1	1	2015-03-11 17:11:09.390176	2015-03-11 17:11:09.390176							Bulletin of the Maine Agicultural Experiment Station
8113	1	1	2015-03-11 17:11:09.405065	2015-03-11 17:11:09.405065							Bulletin of the Michigan Agricultural Experiment Station
8114	1	1	2015-03-11 17:11:09.419294	2015-03-11 17:11:09.419294							Bulletin of the Ministry of Agriculture Egypt, Technical Acientific Services
8115	1	1	2015-03-11 17:11:09.439242	2015-03-11 17:11:09.439242							Bulletin of the Ministry of Agriculture, Technical and Scientific Service
8116	1	1	2015-03-11 17:11:09.453452	2015-03-11 17:11:09.453452							Bulletin of the Minnesota Agricultural Experiment Station
8117	1	1	2015-03-11 17:11:09.467854	2015-03-11 17:11:09.467854							Bulletin of the Montana Agricultural Experiment Station
8118	1	1	2015-03-11 17:11:09.483506	2015-03-11 17:11:09.483506	Warsaw					Polish Academy of Sciences	Bulletin of the Museum and Institute of Zoology PAS
8119	1	1	2015-03-11 17:11:09.502736	2015-03-11 17:11:09.502736							Bulletin of the Museum of Comparativ Zoology of Harvard College
8120	1	1	2015-03-11 17:11:09.517044	2015-03-11 17:11:09.517044							Bulletin of the Museum of Comparative Zoology
8319	1	1	2015-03-11 17:11:13.989427	2015-03-11 17:11:13.989427							Cell Tissue Res
8121	1	1	2015-03-11 17:11:09.568355	2015-03-11 17:11:09.568355							Bulletin of the Museum of Comparative Zoology, Harvard College
8122	1	1	2015-03-11 17:11:09.606213	2015-03-11 17:11:09.606213							Bulletin of the National Science Museum (Tokyo)
8123	1	1	2015-03-11 17:11:09.629451	2015-03-11 17:11:09.629451							Bulletin of the National Science Museum Series A(Zoology), Tokyo
8124	1	1	2015-03-11 17:11:09.648326	2015-03-11 17:11:09.648326							Bulletin of the National Science Museum Series C (Geology & Paleontology)
8125	1	1	2015-03-11 17:11:09.662796	2015-03-11 17:11:09.662796							Bulletin of the National Speleological Society
8126	1	1	2015-03-11 17:11:09.682174	2015-03-11 17:11:09.682174							Bulletin of the Natural History Museum London (Geol)
8127	1	1	2015-03-11 17:11:09.696148	2015-03-11 17:11:09.696148							BULLETIN OF THE NATURAL HISTORY RESEARCH CENTRE UNIVERSITY OF BAGHDAD
8128	1	1	2015-03-11 17:11:09.709989	2015-03-11 17:11:09.709989							Bulletin of the New Mexico Museum of Natural History and Science
8129	1	1	2015-03-11 17:11:09.745962	2015-03-11 17:11:09.745962							Bulletin of the New York Public Library
8130	1	1	2015-03-11 17:11:09.765258	2015-03-11 17:11:09.765258							Bulletin of the NewYork Museum
8131	1	1	2015-03-11 17:11:09.779859	2015-03-11 17:11:09.779859	Rostov-on-Don						Bulletin of the North Caucasian Plant Protection Station
8132	1	1	2015-03-11 17:11:09.811245	2015-03-11 17:11:09.811245							Bulletin of the Ohio Agricultural Experiment Station
8133	1	1	2015-03-11 17:11:09.840318	2015-03-11 17:11:09.840318							Bulletin of the Otaru Museum
8134	1	1	2015-03-11 17:11:09.859177	2015-03-11 17:11:09.859177						Yale University	Bulletin of the Peabody Museum of Natural History
8135	1	1	2015-03-11 17:11:09.878023	2015-03-11 17:11:09.878023							Bulletin of the Peking Society of Natural History
8136	1	1	2015-03-11 17:11:09.896396	2015-03-11 17:11:09.896396							Bulletin of the Purdue University Agricultural Experiment Station
